# HELP windows_cpu_clock_interrupts_total Total number of received and serviced clock tick interrupts
# TYPE windows_cpu_clock_interrupts_total counter
# HELP windows_logical_disk_requests_queued The number of requests queued to the disk (LogicalDisk.CurrentDiskQueueLength)
# TYPE windows_logical_disk_requests_queued gauge
windows_logical_disk_requests_queued{volume="C:"} 0
windows_logical_disk_requests_queued{volume="HarddiskVolume1"} 0
# HELP windows_logical_disk_size_bytes Total space in bytes, updates every 10-15 min (LogicalDisk.PercentFreeSpace_Base)
# TYPE windows_logical_disk_size_bytes gauge
windows_logical_disk_size_bytes{volume="C:"} 3.43473651712e+11
windows_logical_disk_size_bytes{volume="HarddiskVolume1"} 1.00663296e+08
# HELP windows_logical_disk_split_ios_total The number of I/Os to the disk were split into multiple I/Os (LogicalDisk.SplitIOPerSec)
# TYPE windows_logical_disk_split_ios_total counter
windows_logical_disk_split_ios_total{volume="C:"} 3.844646e+06
windows_logical_disk_split_ios_total{volume="HarddiskVolume1"} 17426
# HELP windows_logical_disk_write_bytes_total The number of bytes transferred to the disk during write operations (LogicalDisk.DiskWriteBytesPerSec)
# TYPE windows_logical_disk_write_bytes_total counter
windows_logical_disk_write_bytes_total{volume="C:"} 2.206212243456e+12
windows_logical_disk_write_bytes_total{volume="HarddiskVolume1"} 4.4824576e+07
# HELP windows_logical_disk_write_latency_seconds_total Shows the average time, in seconds, of a write operation to the disk (LogicalDisk.AvgDiskSecPerWrite)
# TYPE windows_logical_disk_write_latency_seconds_total counter
windows_logical_disk_write_latency_seconds_total{volume="C:"} 25360.316170899998
windows_logical_disk_write_latency_seconds_total{volume="HarddiskVolume1"} 7.7918049
# HELP windows_logical_disk_write_seconds_total Seconds that the disk was busy servicing write requests (LogicalDisk.PercentDiskWriteTime)
# TYPE windows_logical_disk_write_seconds_total counter
windows_logical_disk_write_seconds_total{volume="C:"} 25360.316170899998
windows_logical_disk_write_seconds_total{volume="HarddiskVolume1"} 7.7918049
# HELP windows_logical_disk_writes_total The number of write operations on the disk (LogicalDisk.DiskWritesPerSec)
# TYPE windows_logical_disk_writes_total counter
windows_logical_disk_writes_total{volume="C:"} 3.6547381e+07
windows_logical_disk_writes_total{volume="HarddiskVolume1"} 21523
# HELP windows_memory_available_bytes The amount of physical memory immediately available for allocation to a process or for system use. It is equal to the sum of memory assigned to the standby (cached), free and zero page lists (AvailableBytes)
# TYPE windows_memory_available_bytes gauge
windows_memory_available_bytes 2.5820860416e+10
# HELP windows_memory_cache_bytes (CacheBytes)
# TYPE windows_memory_cache_bytes gauge
windows_memory_cache_bytes 7.25127168e+08
# HELP windows_memory_cache_bytes_peak (CacheBytesPeak)
# TYPE windows_memory_cache_bytes_peak gauge
windows_memory_cache_bytes_peak 1.215905792e+09
# HELP windows_memory_cache_faults_total Number of faults which occur when a page sought in the file system cache is not found there and must be retrieved from elsewhere in memory (soft fault) or from disk (hard fault) (Cache Faults/sec)
# TYPE windows_memory_cache_faults_total counter
windows_memory_cache_faults_total 6.76809925e+08
# HELP windows_memory_commit_limit (CommitLimit)
# TYPE windows_memory_commit_limit gauge
windows_memory_commit_limit 3.9458988032e+10
# HELP windows_memory_committed_bytes (CommittedBytes)
# TYPE windows_memory_committed_bytes gauge
windows_memory_committed_bytes 8.267374592e+09
# HELP windows_memory_demand_zero_faults_total The number of zeroed pages required to satisfy faults. Zeroed pages, pages emptied of previously stored data and filled with zeros, are a security feature of Windows that prevent processes from seeing data stored by earlier processes that used the memory space (Demand Zero Faults/sec)
# TYPE windows_memory_demand_zero_faults_total counter
windows_memory_demand_zero_faults_total 3.537570251e+09
# HELP windows_memory_free_and_zero_page_list_bytes The amount of physical memory, in bytes, that is assigned to the free and zero page lists. This memory does not contain cached data. It is immediately available for allocation to a process or for system use (FreeAndZeroPageListBytes)
# TYPE windows_memory_free_and_zero_page_list_bytes gauge
windows_memory_free_and_zero_page_list_bytes 1.0026999808e+10
# HELP windows_memory_free_system_page_table_entries (FreeSystemPageTableEntries)
# TYPE windows_memory_free_system_page_table_entries gauge
windows_memory_free_system_page_table_entries 1.6207541e+07
# HELP windows_memory_modified_page_list_bytes The amount of physical memory, in bytes, that is assigned to the modified page list. This memory contains cached data and code that is not actively in use by processes, the system and the system cache (ModifiedPageListBytes)
# TYPE windows_memory_modified_page_list_bytes gauge
windows_memory_modified_page_list_bytes 1.43622144e+08
# HELP windows_memory_page_faults_total Overall rate at which faulted pages are handled by the processor (Page Faults/sec)
# TYPE windows_memory_page_faults_total counter
windows_memory_page_faults_total 1.166108328e+09
# HELP windows_memory_physical_free_bytes The amount of physical memory currently available, in bytes. This is the amount of physical memory that can be immediately reused without having to write its contents to disk first. It is the sum of the size of the standby, free, and zero lists.
# TYPE windows_memory_physical_free_bytes gauge
windows_memory_physical_free_bytes 2.5820860416e+10
# HELP windows_memory_physical_total_bytes The amount of actual physical memory, in bytes.
# TYPE windows_memory_physical_total_bytes gauge
windows_memory_physical_total_bytes 3.4358714368e+10
# HELP windows_memory_pool_nonpaged_allocs_total The number of calls to allocate space in the nonpaged pool. The nonpaged pool is an area of system memory area for objects that cannot be written to disk, and must remain in physical memory as long as they are allocated (PoolNonpagedAllocs)
# TYPE windows_memory_pool_nonpaged_allocs_total gauge
windows_memory_pool_nonpaged_allocs_total 0
# HELP windows_memory_pool_nonpaged_bytes Number of bytes in the non-paged pool, an area of the system virtual memory that is used for objects that cannot be written to disk, but must remain in physical memory as long as they are allocated (PoolNonpagedBytes)
# TYPE windows_memory_pool_nonpaged_bytes gauge
windows_memory_pool_nonpaged_bytes 1.173737472e+09
# HELP windows_memory_pool_paged_allocs_total Number of calls to allocate space in the paged pool, regardless of the amount of space allocated in each call (PoolPagedAllocs)
# TYPE windows_memory_pool_paged_allocs_total counter
windows_memory_pool_paged_allocs_total 0
# HELP windows_memory_pool_paged_bytes (PoolPagedBytes)
# TYPE windows_memory_pool_paged_bytes gauge
windows_memory_pool_paged_bytes 2.299101184e+09
# HELP windows_memory_pool_paged_resident_bytes The size, in bytes, of the portion of the paged pool that is currently resident and active in physical memory. The paged pool is an area of the system virtual memory that is used for objects that can be written to disk when they are not being used (PoolPagedResidentBytes)
# TYPE windows_memory_pool_paged_resident_bytes gauge
windows_memory_pool_paged_resident_bytes 1.813663744e+09
# HELP windows_memory_process_memory_limit_bytes The size of the user-mode portion of the virtual address space of the calling process, in bytes. This value depends on the type of process, the type of processor, and the configuration of the operating system.
# TYPE windows_memory_process_memory_limit_bytes gauge
windows_memory_process_memory_limit_bytes 1.40737488224256e+14
# HELP windows_memory_standby_cache_core_bytes The amount of physical memory, in bytes, that is assigned to the core standby cache page lists. This memory contains cached data and code that is not actively in use by processes, the system and the system cache (StandbyCacheCoreBytes)
# TYPE windows_memory_standby_cache_core_bytes gauge
windows_memory_standby_cache_core_bytes 0
# HELP windows_memory_standby_cache_normal_priority_bytes The amount of physical memory, in bytes, that is assigned to the normal priority standby cache page lists. This memory contains cached data and code that is not actively in use by processes, the system and the system cache (StandbyCacheNormalPriorityBytes)
# TYPE windows_memory_standby_cache_normal_priority_bytes gauge
windows_memory_standby_cache_normal_priority_bytes 8.714002432e+09
# HELP windows_memory_standby_cache_reserve_bytes The amount of physical memory, in bytes, that is assigned to the reserve standby cache page lists. This memory contains cached data and code that is not actively in use by processes, the system and the system cache (StandbyCacheReserveBytes)
# TYPE windows_memory_standby_cache_reserve_bytes gauge
windows_memory_standby_cache_reserve_bytes 7.079858176e+09
# HELP windows_memory_swap_page_operations_total Total number of swap page read and writes (PagesPerSec)
# TYPE windows_memory_swap_page_operations_total counter
windows_memory_swap_page_operations_total 7.7420847e+07
# HELP windows_memory_swap_page_reads_total Number of disk page reads (a single read operation reading several pages is still only counted once) (PageReadsPerSec)
# TYPE windows_memory_swap_page_reads_total counter
windows_memory_swap_page_reads_total 1.0925172e+07
# HELP windows_memory_swap_page_writes_total Number of disk page writes (a single write operation writing several pages is still only counted once) (PageWritesPerSec)
# TYPE windows_memory_swap_page_writes_total counter
windows_memory_swap_page_writes_total 3989
# HELP windows_memory_swap_pages_read_total Number of pages read across all page reads (ie counting all pages read even if they are read in a single operation) (PagesInputPerSec)
# TYPE windows_memory_swap_pages_read_total counter
windows_memory_swap_pages_read_total 7.6401589e+07
# HELP windows_memory_swap_pages_written_total Number of pages written across all page writes (ie counting all pages written even if they are written in a single operation) (PagesOutputPerSec)
# TYPE windows_memory_swap_pages_written_total counter
windows_memory_swap_pages_written_total 1.019258e+06
# HELP windows_memory_system_cache_resident_bytes The size, in bytes, of the portion of the system file cache which is currently resident and active in physical memory (SystemCacheResidentBytes)
# TYPE windows_memory_system_cache_resident_bytes gauge
windows_memory_system_cache_resident_bytes 7.25127168e+08
# HELP windows_memory_system_code_resident_bytes The size, in bytes, of the pageable operating system code that is currently resident and active in physical memory (SystemCodeResidentBytes)
# TYPE windows_memory_system_code_resident_bytes gauge
windows_memory_system_code_resident_bytes 1.71008e+07
# HELP windows_memory_system_code_total_bytes The size, in bytes, of the pageable operating system code currently mapped into the system virtual address space (SystemCodeTotalBytes)
# TYPE windows_memory_system_code_total_bytes gauge
windows_memory_system_code_total_bytes 8192
# HELP windows_memory_system_driver_resident_bytes The size, in bytes, of the pageable physical memory being used by device drivers. It is the working set (physical memory area) of the drivers (SystemDriverResidentBytes)
# TYPE windows_memory_system_driver_resident_bytes gauge
windows_memory_system_driver_resident_bytes 3.9329792e+07
# HELP windows_memory_system_driver_total_bytes The size, in bytes, of the pageable virtual memory currently being used by device drivers. Pageable memory can be written to disk when it is not being used (SystemDriverTotalBytes)
# TYPE windows_memory_system_driver_total_bytes gauge
windows_memory_system_driver_total_bytes 1.7408e+07
# HELP windows_memory_transition_faults_total Number of faults rate at which page faults are resolved by recovering pages that were being used by another process sharing the page, or were on the modified page list or the standby list, or were being written to disk at the time of the page fault (TransitionFaultsPerSec)
# TYPE windows_memory_transition_faults_total counter
windows_memory_transition_faults_total 1.502615016e+09
# HELP windows_memory_transition_pages_repurposed_total Transition Pages RePurposed is the rate at which the number of transition cache pages were reused for a different purpose (TransitionPagesRePurposedPerSec)
